price_id,instrument_id,price_dt,close_price,return_pct,volatility_proxy,currency_code,source_system_code
PRC000120240205,INS0001,2024-02-05,75.1962,-0.005336,0.5336,GBP,MOCK_FEED
PRC000120240206,INS0001,2024-02-06,74.9684,-0.003029,0.3029,INR,MOCK_FEED
PRC000120240207,INS0001,2024-02-07,73.3029,-0.022217,2.2217,EUR,MOCK_FEED
PRC000120240208,INS0001,2024-02-08,72.3764,-0.012639,1.2639,GBP,MOCK_FEED
PRC000120240209,INS0001,2024-02-09,72.7348,0.004952,0.4952,INR,MOCK_FEED
PRC000120240210,INS0001,2024-02-10,72.0248,-0.009761,0.9761,EUR,MOCK_FEED
PRC000120240211,INS0001,2024-02-11,72.2645,0.003328,0.3328,EUR,MOCK_FEED
PRC000120240212,INS0001,2024-02-12,71.7242,-0.007477,0.7477,INR,MOCK_FEED
PRC000120240213,INS0001,2024-02-13,71.4792,-0.003416,0.3416,USD,MOCK_FEED
PRC000120240214,INS0001,2024-02-14,71.1045,-0.005242,0.5242,INR,MOCK_FEED
PRC000120240215,INS0001,2024-02-15,72.0114,0.012755,1.2755,INR,MOCK_FEED
PRC000120240216,INS0001,2024-02-16,73.5684,0.021622,2.1622,EUR,MOCK_FEED
PRC000120240217,INS0001,2024-02-17,73.484,-0.001148,0.1148,INR,MOCK_FEED
PRC000120240218,INS0001,2024-02-18,73.9604,0.006483,0.6483,GBP,MOCK_FEED
PRC000120240219,INS0001,2024-02-19,73.8889,-0.000967,0.0967,USD,MOCK_FEED
PRC000120240220,INS0001,2024-02-20,74.5905,0.009495,0.9495,INR,MOCK_FEED
PRC000120240221,INS0001,2024-02-21,73.935,-0.008788,0.8788,USD,MOCK_FEED
PRC000120240222,INS0001,2024-02-22,73.8075,-0.001724,0.1724,EUR,MOCK_FEED
PRC000120240223,INS0001,2024-02-23,72.9409,-0.011742,1.1742,USD,MOCK_FEED
PRC000120240224,INS0001,2024-02-24,70.703,-0.03068,3.068,GBP,MOCK_FEED
PRC000120240225,INS0001,2024-02-25,71.1578,0.006432,0.6432,INR,MOCK_FEED
PRC000120240226,INS0001,2024-02-26,70.2042,-0.013401,1.3401,INR,MOCK_FEED
PRC000120240227,INS0001,2024-02-27,68.9015,-0.018555,1.8555,GBP,MOCK_FEED
PRC000120240228,INS0001,2024-02-28,67.721,-0.017133,1.7133,INR,MOCK_FEED
PRC000120240229,INS0001,2024-02-29,66.5336,-0.017534,1.7534,USD,MOCK_FEED
PRC000120240301,INS0001,2024-03-01,66.1281,-0.006094,0.6094,GBP,MOCK_FEED
PRC000120240302,INS0001,2024-03-02,65.7639,-0.005506,0.5506,EUR,MOCK_FEED
PRC000120240303,INS0001,2024-03-03,65.7731,0.00014,0.014,USD,MOCK_FEED
PRC000120240304,INS0001,2024-03-04,64.9576,-0.0124,1.24,USD,MOCK_FEED
PRC000120240305,INS0001,2024-03-05,63.8583,-0.016923,1.6923,USD,MOCK_FEED
PRC000120240306,INS0001,2024-03-06,64.2925,0.0068,0.68,USD,MOCK_FEED
PRC000120240307,INS0001,2024-03-07,64.2001,-0.001437,0.1437,GBP,MOCK_FEED
PRC000120240308,INS0001,2024-03-08,64.4595,0.004041,0.4041,GBP,MOCK_FEED
PRC000120240309,INS0001,2024-03-09,63.9605,-0.007741,0.7741,INR,MOCK_FEED
PRC000120240310,INS0001,2024-03-10,64.2284,0.004188,0.4188,EUR,MOCK_FEED
PRC000120240311,INS0001,2024-03-11,64.4047,0.002745,0.2745,INR,MOCK_FEED
PRC000120240312,INS0001,2024-03-12,64.7052,0.004665,0.4665,EUR,MOCK_FEED
PRC000120240313,INS0001,2024-03-13,63.704,-0.015473,1.5473,EUR,MOCK_FEED
PRC000120240314,INS0001,2024-03-14,63.7443,0.000633,0.0633,INR,MOCK_FEED
PRC000120240315,INS0001,2024-03-15,63.2203,-0.00822,0.822,USD,MOCK_FEED
PRC000120240316,INS0001,2024-03-16,62.6042,-0.009745,0.9745,INR,MOCK_FEED
PRC000120240317,INS0001,2024-03-17,63.5488,0.015088,1.5088,EUR,MOCK_FEED
PRC000120240318,INS0001,2024-03-18,62.9068,-0.010102,1.0102,USD,MOCK_FEED
PRC000120240319,INS0001,2024-03-19,62.2829,-0.009918,0.9918,GBP,MOCK_FEED
PRC000120240320,INS0001,2024-03-20,62.5542,0.004356,0.4356,INR,MOCK_FEED
PRC000120240321,INS0001,2024-03-21,62.2755,-0.004456,0.4456,GBP,MOCK_FEED
PRC000120240322,INS0001,2024-03-22,61.5321,-0.011937,1.1937,EUR,MOCK_FEED
PRC000120240323,INS0001,2024-03-23,63.0035,0.023913,2.3913,USD,MOCK_FEED
PRC000120240324,INS0001,2024-03-24,63.0229,0.000307,0.0307,EUR,MOCK_FEED
PRC000120240325,INS0001,2024-03-25,62.524,-0.007915,0.7915,GBP,MOCK_FEED
PRC000120240326,INS0001,2024-03-26,63.0289,0.008076,0.8076,GBP,MOCK_FEED
PRC000120240327,INS0001,2024-03-27,64.4646,0.022777,2.2777,INR,MOCK_FEED
PRC000120240328,INS0001,2024-03-28,64.6905,0.003504,0.3504,GBP,MOCK_FEED
PRC000120240329,INS0001,2024-03-29,66.2681,0.024387,2.4387,USD,MOCK_FEED
PRC000120240330,INS0001,2024-03-30,66.3755,0.001622,0.1622,INR,MOCK_FEED
PRC000120240331,INS0001,2024-03-31,67.2576,0.013289,1.3289,EUR,MOCK_FEED
PRC000120240401,INS0001,2024-04-01,65.7722,-0.022085,2.2085,GBP,MOCK_FEED
PRC000120240402,INS0001,2024-04-02,65.8977,0.001908,0.1908,GBP,MOCK_FEED
PRC000120240403,INS0001,2024-04-03,66.4279,0.008046,0.8046,EUR,MOCK_FEED
PRC000120240404,INS0001,2024-04-04,65.2609,-0.017567,1.7567,USD,MOCK_FEED
PRC000120240405,INS0001,2024-04-05,64.0656,-0.018316,1.8316,GBP,MOCK_FEED
PRC000120240406,INS0001,2024-04-06,64.1393,0.001151,0.1151,GBP,MOCK_FEED
PRC000120240407,INS0001,2024-04-07,63.9703,-0.002635,0.2635,EUR,MOCK_FEED
PRC000120240408,INS0001,2024-04-08,64.5377,0.008869,0.8869,INR,MOCK_FEED
PRC000120240409,INS0001,2024-04-09,64.911,0.005785,0.5785,EUR,MOCK_FEED
PRC000120240410,INS0001,2024-04-10,65.3535,0.006816,0.6816,GBP,MOCK_FEED
PRC000120240411,INS0001,2024-04-11,66.6925,0.020489,2.0489,GBP,MOCK_FEED
PRC000120240412,INS0001,2024-04-12,67.0179,0.00488,0.488,INR,MOCK_FEED
PRC000120240413,INS0001,2024-04-13,66.5025,-0.007692,0.7692,GBP,MOCK_FEED
PRC000120240414,INS0001,2024-04-14,66.5134,0.000164,0.0164,USD,MOCK_FEED
PRC000120240415,INS0001,2024-04-15,65.8142,-0.010511,1.0511,INR,MOCK_FEED
PRC000120240416,INS0001,2024-04-16,66.2638,0.006831,0.6831,EUR,MOCK_FEED
PRC000120240417,INS0001,2024-04-17,66.1891,-0.001127,0.1127,INR,MOCK_FEED
PRC000120240418,INS0001,2024-04-18,67.6206,0.021627,2.1627,GBP,MOCK_FEED
PRC000120240419,INS0001,2024-04-19,67.3482,-0.004028,0.4028,USD,MOCK_FEED
PRC000120240420,INS0001,2024-04-20,67.4094,0.000908,0.0908,USD,MOCK_FEED
PRC000120240421,INS0001,2024-04-21,67.3053,-0.001544,0.1544,INR,MOCK_FEED
PRC000120240422,INS0001,2024-04-22,66.4217,-0.013129,1.3129,GBP,MOCK_FEED
PRC000120240423,INS0001,2024-04-23,67.4224,0.015066,1.5066,INR,MOCK_FEED
PRC000120240424,INS0001,2024-04-24,68.2935,0.01292,1.292,USD,MOCK_FEED
PRC000120240425,INS0001,2024-04-25,66.5731,-0.025191,2.5191,EUR,MOCK_FEED
PRC000120240426,INS0001,2024-04-26,65.5069,-0.016016,1.6016,GBP,MOCK_FEED
PRC000120240427,INS0001,2024-04-27,65.7279,0.003374,0.3374,EUR,MOCK_FEED
PRC000120240428,INS0001,2024-04-28,65.0823,-0.009822,0.9822,INR,MOCK_FEED
PRC000120240429,INS0001,2024-04-29,64.2205,-0.013242,1.3242,GBP,MOCK_FEED
PRC000120240430,INS0001,2024-04-30,64.0191,-0.003137,0.3137,USD,MOCK_FEED
PRC000120240501,INS0001,2024-05-01,63.7362,-0.004419,0.4419,USD,MOCK_FEED
PRC000120240502,INS0001,2024-05-02,63.4632,-0.004283,0.4283,USD,MOCK_FEED
PRC000120240503,INS0001,2024-05-03,64.3245,0.013571,1.3571,EUR,MOCK_FEED
PRC000120240504,INS0001,2024-05-04,64.6668,0.005321,0.5321,INR,MOCK_FEED
PRC000120240505,INS0001,2024-05-05,64.42,-0.003816,0.3816,GBP,MOCK_FEED
PRC000120240506,INS0001,2024-05-06,63.8352,-0.009079,0.9079,INR,MOCK_FEED
PRC000120240507,INS0001,2024-05-07,62.7521,-0.016967,1.6967,EUR,MOCK_FEED
PRC000120240508,INS0001,2024-05-08,63.6031,0.013561,1.3561,INR,MOCK_FEED
PRC000120240509,INS0001,2024-05-09,62.8944,-0.011142,1.1142,INR,MOCK_FEED
PRC000120240510,INS0001,2024-05-10,63.4867,0.009417,0.9417,GBP,MOCK_FEED
PRC000120240511,INS0001,2024-05-11,63.2815,-0.003232,0.3232,EUR,MOCK_FEED
PRC000120240512,INS0001,2024-05-12,61.5611,-0.027185,2.7185,GBP,MOCK_FEED
PRC000120240513,INS0001,2024-05-13,62.2167,0.010649,1.0649,USD,MOCK_FEED
PRC000120240514,INS0001,2024-05-14,62.9509,0.0118,1.18,GBP,MOCK_FEED
PRC000120240515,INS0001,2024-05-15,62.8897,-0.000973,0.0973,USD,MOCK_FEED
PRC000120240516,INS0001,2024-05-16,62.5221,-0.005845,0.5845,USD,MOCK_FEED
PRC000120240517,INS0001,2024-05-17,62.8378,0.00505,0.505,INR,MOCK_FEED
PRC000120240518,INS0001,2024-05-18,63.2996,0.007349,0.7349,USD,MOCK_FEED
PRC000120240519,INS0001,2024-05-19,63.6106,0.004913,0.4913,USD,MOCK_FEED
PRC000120240520,INS0001,2024-05-20,63.7667,0.002454,0.2454,EUR,MOCK_FEED
PRC000120240521,INS0001,2024-05-21,63.2357,-0.008328,0.8328,EUR,MOCK_FEED
PRC000120240522,INS0001,2024-05-22,64.4345,0.018958,1.8958,EUR,MOCK_FEED
PRC000120240523,INS0001,2024-05-23,65.0103,0.008936,0.8936,EUR,MOCK_FEED
PRC000120240524,INS0001,2024-05-24,65.2556,0.003773,0.3773,EUR,MOCK_FEED
PRC000120240525,INS0001,2024-05-25,64.7555,-0.007664,0.7664,USD,MOCK_FEED
PRC000120240526,INS0001,2024-05-26,64.4002,-0.005486,0.5486,EUR,MOCK_FEED
PRC000120240527,INS0001,2024-05-27,66.6163,0.034412,3.4412,GBP,MOCK_FEED
PRC000120240528,INS0001,2024-05-28,66.7587,0.002138,0.2138,USD,MOCK_FEED
PRC000120240529,INS0001,2024-05-29,66.4167,-0.005124,0.5124,EUR,MOCK_FEED
PRC000120240530,INS0001,2024-05-30,67.8451,0.021508,2.1508,EUR,MOCK_FEED
PRC000120240531,INS0001,2024-05-31,68.0064,0.002377,0.2377,GBP,MOCK_FEED
PRC000120240601,INS0001,2024-06-01,68.6713,0.009778,0.9778,EUR,MOCK_FEED
PRC000120240602,INS0001,2024-06-02,68.7629,0.001333,0.1333,INR,MOCK_FEED
PRC000120240603,INS0001,2024-06-03,67.4432,-0.019191,1.9191,INR,MOCK_FEED
PRC000120240604,INS0001,2024-06-04,67.2517,-0.00284,0.284,INR,MOCK_FEED
PRC000120240605,INS0001,2024-06-05,67.4482,0.002922,0.2922,USD,MOCK_FEED
PRC000120240606,INS0001,2024-06-06,66.5189,-0.013777,1.3777,INR,MOCK_FEED
PRC000120240607,INS0001,2024-06-07,64.6211,-0.028531,2.8531,USD,MOCK_FEED
PRC000120240608,INS0001,2024-06-08,64.6018,-0.000298,0.0298,GBP,MOCK_FEED
PRC000120240609,INS0001,2024-06-09,62.6976,-0.029476,2.9476,USD,MOCK_FEED
PRC000120240610,INS0001,2024-06-10,63.2283,0.008464,0.8464,INR,MOCK_FEED
PRC000120240611,INS0001,2024-06-11,63.7126,0.007661,0.7661,USD,MOCK_FEED
PRC000120240612,INS0001,2024-06-12,63.0782,-0.009959,0.9959,INR,MOCK_FEED
PRC000120240613,INS0001,2024-06-13,62.9116,-0.002641,0.2641,USD,MOCK_FEED
PRC000120240614,INS0001,2024-06-14,62.142,-0.012232,1.2232,GBP,MOCK_FEED
PRC000120240615,INS0001,2024-06-15,61.9532,-0.003038,0.3038,GBP,MOCK_FEED
PRC000120240616,INS0001,2024-06-16,61.8056,-0.002383,0.2383,GBP,MOCK_FEED
PRC000120240617,INS0001,2024-06-17,61.0971,-0.011463,1.1463,GBP,MOCK_FEED
PRC000120240618,INS0001,2024-06-18,61.7945,0.011414,1.1414,INR,MOCK_FEED
PRC000120240619,INS0001,2024-06-19,61.0332,-0.01232,1.232,USD,MOCK_FEED
PRC000120240620,INS0001,2024-06-20,61.0305,-4.4e-05,0.0044,EUR,MOCK_FEED
PRC000120240621,INS0001,2024-06-21,59.6677,-0.022329,2.2329,INR,MOCK_FEED
PRC000120240622,INS0001,2024-06-22,60.329,0.011083,1.1083,GBP,MOCK_FEED
PRC000120240623,INS0001,2024-06-23,60.6945,0.006058,0.6058,USD,MOCK_FEED
PRC000120240624,INS0001,2024-06-24,60.0694,-0.0103,1.03,GBP,MOCK_FEED
PRC000120240625,INS0001,2024-06-25,59.1381,-0.015504,1.5504,GBP,MOCK_FEED
PRC000120240626,INS0001,2024-06-26,59.6279,0.008282,0.8282,EUR,MOCK_FEED
PRC000120240627,INS0001,2024-06-27,59.3381,-0.004861,0.4861,USD,MOCK_FEED
PRC000120240628,INS0001,2024-06-28,58.6171,-0.01215,1.215,USD,MOCK_FEED
PRC000120240629,INS0001,2024-06-29,58.9047,0.004906,0.4906,GBP,MOCK_FEED
PRC000120240630,INS0001,2024-06-30,59.1044,0.00339,0.339,EUR,MOCK_FEED
PRC000120240701,INS0001,2024-07-01,58.244,-0.014557,1.4557,GBP,MOCK_FEED
PRC000120240702,INS0001,2024-07-02,57.9452,-0.005131,0.5131,USD,MOCK_FEED
PRC000120240703,INS0001,2024-07-03,56.7704,-0.020273,2.0273,INR,MOCK_FEED
PRC000120240704,INS0001,2024-07-04,57.5296,0.013373,1.3373,USD,MOCK_FEED
PRC000120240705,INS0001,2024-07-05,58.4693,0.016334,1.6334,GBP,MOCK_FEED
PRC000120240706,INS0001,2024-07-06,58.3052,-0.002806,0.2806,USD,MOCK_FEED
PRC000120240707,INS0001,2024-07-07,57.9015,-0.006925,0.6925,INR,MOCK_FEED
PRC000120240708,INS0001,2024-07-08,57.6986,-0.003503,0.3503,EUR,MOCK_FEED
PRC000120240709,INS0001,2024-07-09,58.0906,0.006793,0.6793,GBP,MOCK_FEED
PRC000120240710,INS0001,2024-07-10,57.5838,-0.008724,0.8724,USD,MOCK_FEED
PRC000120240711,INS0001,2024-07-11,57.6783,0.001641,0.1641,INR,MOCK_FEED
PRC000120240712,INS0001,2024-07-12,56.7999,-0.01523,1.523,USD,MOCK_FEED
PRC000120240713,INS0001,2024-07-13,56.0494,-0.013212,1.3212,GBP,MOCK_FEED
PRC000120240714,INS0001,2024-07-14,55.4488,-0.010717,1.0717,USD,MOCK_FEED
PRC000120240715,INS0001,2024-07-15,55.9098,0.008314,0.8314,GBP,MOCK_FEED
PRC000120240716,INS0001,2024-07-16,56.8788,0.017333,1.7333,GBP,MOCK_FEED
PRC000120240717,INS0001,2024-07-17,56.6455,-0.004102,0.4102,EUR,MOCK_FEED
PRC000120240718,INS0001,2024-07-18,57.0145,0.006514,0.6514,INR,MOCK_FEED
PRC000120240719,INS0001,2024-07-19,58.056,0.018269,1.8269,USD,MOCK_FEED
PRC000120240720,INS0001,2024-07-20,58.5641,0.008752,0.8752,USD,MOCK_FEED
PRC000120240721,INS0001,2024-07-21,58.5756,0.000196,0.0196,INR,MOCK_FEED
PRC000120240722,INS0001,2024-07-22,58.1099,-0.00795,0.795,INR,MOCK_FEED
PRC000120240723,INS0001,2024-07-23,57.7708,-0.005836,0.5836,GBP,MOCK_FEED
PRC000120240724,INS0001,2024-07-24,58.3546,0.010106,1.0106,USD,MOCK_FEED
PRC000120240725,INS0001,2024-07-25,58.6806,0.005586,0.5586,USD,MOCK_FEED
PRC000120240726,INS0001,2024-07-26,58.4301,-0.004269,0.4269,USD,MOCK_FEED
PRC000120240727,INS0001,2024-07-27,58.3105,-0.002047,0.2047,INR,MOCK_FEED
PRC000120240728,INS0001,2024-07-28,59.3544,0.017903,1.7903,INR,MOCK_FEED
PRC000120240729,INS0001,2024-07-29,58.9522,-0.006776,0.6776,USD,MOCK_FEED
PRC000120240730,INS0001,2024-07-30,59.2289,0.004694,0.4694,GBP,MOCK_FEED
PRC000120240731,INS0001,2024-07-31,58.7279,-0.008459,0.8459,INR,MOCK_FEED
PRC000120240801,INS0001,2024-08-01,58.9966,0.004575,0.4575,GBP,MOCK_FEED
PRC000120240802,INS0001,2024-08-02,59.7015,0.011949,1.1949,USD,MOCK_FEED
PRC000120240803,INS0001,2024-08-03,59.9277,0.003788,0.3788,USD,MOCK_FEED
PRC000120240804,INS0001,2024-08-04,60.4414,0.008572,0.8572,EUR,MOCK_FEED
PRC000120240805,INS0001,2024-08-05,62.143,0.028153,2.8153,GBP,MOCK_FEED
PRC000120240806,INS0001,2024-08-06,62.0754,-0.001088,0.1088,INR,MOCK_FEED
PRC000120240807,INS0001,2024-08-07,62.4653,0.006282,0.6282,INR,MOCK_FEED
PRC000120240808,INS0001,2024-08-08,62.8203,0.005683,0.5683,EUR,MOCK_FEED
PRC000120240809,INS0001,2024-08-09,63.5039,0.010881,1.0881,GBP,MOCK_FEED
PRC000120240810,INS0001,2024-08-10,64.8924,0.021866,2.1866,USD,MOCK_FEED
PRC000120240811,INS0001,2024-08-11,65.5962,0.010845,1.0845,INR,MOCK_FEED
PRC000120240812,INS0001,2024-08-12,67.3845,0.027261,2.7261,GBP,MOCK_FEED
PRC000120240813,INS0001,2024-08-13,67.6255,0.003578,0.3578,INR,MOCK_FEED
PRC000120240814,INS0001,2024-08-14,66.5099,-0.016497,1.6497,INR,MOCK_FEED
PRC000120240815,INS0001,2024-08-15,65.9781,-0.007997,0.7997,GBP,MOCK_FEED
PRC000120240816,INS0001,2024-08-16,66.1263,0.002246,0.2246,GBP,MOCK_FEED
PRC000120240817,INS0001,2024-08-17,66.2606,0.002031,0.2031,EUR,MOCK_FEED
PRC000120240818,INS0001,2024-08-18,66.6367,0.005677,0.5677,GBP,MOCK_FEED
PRC000120240819,INS0001,2024-08-19,65.611,-0.015392,1.5392,USD,MOCK_FEED
PRC000120240820,INS0001,2024-08-20,65.2939,-0.004834,0.4834,INR,MOCK_FEED
PRC000120240821,INS0001,2024-08-21,65.4635,0.002598,0.2598,INR,MOCK_FEED
PRC000120240822,INS0001,2024-08-22,64.7101,-0.011509,1.1509,GBP,MOCK_FEED
PRC000120240823,INS0001,2024-08-23,64.6191,-0.001407,0.1407,GBP,MOCK_FEED
PRC000120240824,INS0001,2024-08-24,64.8844,0.004105,0.4105,USD,MOCK_FEED
PRC000120240825,INS0001,2024-08-25,66.2419,0.020923,2.0923,USD,MOCK_FEED
PRC000120240826,INS0001,2024-08-26,65.7561,-0.007334,0.7334,GBP,MOCK_FEED
PRC000120240827,INS0001,2024-08-27,65.6834,-0.001106,0.1106,GBP,MOCK_FEED
PRC000120240828,INS0001,2024-08-28,65.5033,-0.002743,0.2743,EUR,MOCK_FEED
PRC000120240829,INS0001,2024-08-29,64.0909,-0.021562,2.1562,EUR,MOCK_FEED
PRC000120240830,INS0001,2024-08-30,64.5888,0.007769,0.7769,EUR,MOCK_FEED
PRC000120240831,INS0001,2024-08-31,64.9734,0.005955,0.5955,EUR,MOCK_FEED
PRC000120240901,INS0001,2024-09-01,60.7847,-0.064468,6.4468,EUR,MOCK_FEED
PRC000120240902,INS0001,2024-09-02,59.9739,-0.013338,1.3338,INR,MOCK_FEED
PRC000120240903,INS0001,2024-09-03,55.588,-0.073131,7.3131,INR,MOCK_FEED
PRC000120240904,INS0001,2024-09-04,50.5462,-0.0907,9.07,GBP,MOCK_FEED
PRC000120240905,INS0001,2024-09-05,48.4967,-0.040547,4.0547,EUR,MOCK_FEED
PRC000120240906,INS0001,2024-09-06,47.8858,-0.012595,1.2595,GBP,MOCK_FEED
PRC000120240907,INS0001,2024-09-07,45.2593,-0.05485,5.485,GBP,MOCK_FEED
PRC000120240908,INS0001,2024-09-08,44.0678,-0.026325,2.6325,INR,MOCK_FEED
PRC000120240909,INS0001,2024-09-09,44.2639,0.00445,0.445,GBP,MOCK_FEED
PRC000120240910,INS0001,2024-09-10,45.9937,0.039079,3.9079,USD,MOCK_FEED
PRC000120240911,INS0001,2024-09-11,43.5635,-0.052838,5.2838,INR,MOCK_FEED
PRC000120240912,INS0001,2024-09-12,39.9598,-0.082722,8.2722,USD,MOCK_FEED
PRC000120240913,INS0001,2024-09-13,39.3374,-0.015575,1.5575,EUR,MOCK_FEED
PRC000120240914,INS0001,2024-09-14,39.9392,0.015297,1.5297,EUR,MOCK_FEED
PRC000120240915,INS0001,2024-09-15,39.4605,-0.011984,1.1984,GBP,MOCK_FEED
PRC000120240916,INS0001,2024-09-16,39.0179,-0.011216,1.1216,EUR,MOCK_FEED
PRC000120240917,INS0001,2024-09-17,39.6819,0.017016,1.7016,INR,MOCK_FEED
PRC000120240918,INS0001,2024-09-18,38.1696,-0.038109,3.8109,GBP,MOCK_FEED
PRC000120240919,INS0001,2024-09-19,38.1325,-0.000972,0.0972,INR,MOCK_FEED
PRC000120240920,INS0001,2024-09-20,35.6934,-0.063964,6.3964,USD,MOCK_FEED
PRC000120240921,INS0001,2024-09-21,33.5741,-0.059376,5.9376,USD,MOCK_FEED
PRC000120240922,INS0001,2024-09-22,34.1539,0.017271,1.7271,INR,MOCK_FEED
PRC000120240923,INS0001,2024-09-23,35.3888,0.036154,3.6154,EUR,MOCK_FEED
PRC000120240924,INS0001,2024-09-24,36.0093,0.017536,1.7536,EUR,MOCK_FEED
PRC000120240925,INS0001,2024-09-25,35.2636,-0.02071,2.071,INR,MOCK_FEED
PRC000120240926,INS0001,2024-09-26,36.6115,0.038225,3.8225,USD,MOCK_FEED
PRC000120240927,INS0001,2024-09-27,37.0804,0.012807,1.2807,GBP,MOCK_FEED
PRC000120240928,INS0001,2024-09-28,35.0128,-0.055761,5.5761,USD,MOCK_FEED
PRC000120240929,INS0001,2024-09-29,33.2124,-0.05142,5.142,GBP,MOCK_FEED
PRC000120240930,INS0001,2024-09-30,33.1821,-0.000914,0.0914,EUR,MOCK_FEED
PRC000120241001,INS0001,2024-10-01,33.9877,0.024278,2.4278,EUR,MOCK_FEED
PRC000120241002,INS0001,2024-10-02,34.1642,0.005194,0.5194,USD,MOCK_FEED
PRC000120241003,INS0001,2024-10-03,35.4804,0.038525,3.8525,USD,MOCK_FEED
PRC000120241004,INS0001,2024-10-04,32.3445,-0.088384,8.8384,EUR,MOCK_FEED
PRC000120241005,INS0001,2024-10-05,31.3123,-0.031912,3.1912,EUR,MOCK_FEED
PRC000120241006,INS0001,2024-10-06,29.5293,-0.056943,5.6943,EUR,MOCK_FEED
PRC000120241007,INS0001,2024-10-07,28.7752,-0.025537,2.5537,GBP,MOCK_FEED
PRC000120241008,INS0001,2024-10-08,27.5778,-0.041611,4.1611,INR,MOCK_FEED
PRC000120241009,INS0001,2024-10-09,25.7178,-0.067446,6.7446,INR,MOCK_FEED
PRC000120241010,INS0001,2024-10-10,26.0274,0.012038,1.2038,INR,MOCK_FEED
PRC000120241011,INS0001,2024-10-11,25.4768,-0.021153,2.1153,INR,MOCK_FEED
PRC000120241012,INS0001,2024-10-12,25.0363,-0.017291,1.7291,INR,MOCK_FEED
PRC000120241013,INS0001,2024-10-13,24.3412,-0.027762,2.7762,EUR,MOCK_FEED
PRC000120241014,INS0001,2024-10-14,22.8019,-0.06324,6.324,EUR,MOCK_FEED
PRC000120241015,INS0001,2024-10-15,22.3445,-0.020061,2.0061,INR,MOCK_FEED
PRC000120241016,INS0001,2024-10-16,21.5509,-0.035517,3.5517,USD,MOCK_FEED
PRC000120241017,INS0001,2024-10-17,20.2794,-0.058997,5.8997,USD,MOCK_FEED
PRC000120241018,INS0001,2024-10-18,21.0686,0.038915,3.8915,GBP,MOCK_FEED
PRC000120241019,INS0001,2024-10-19,20.7499,-0.015127,1.5127,INR,MOCK_FEED
PRC000120241020,INS0001,2024-10-20,21.7751,0.049408,4.9408,INR,MOCK_FEED
PRC000120241021,INS0001,2024-10-21,20.742,-0.047445,4.7445,INR,MOCK_FEED
PRC000120241022,INS0001,2024-10-22,20.9983,0.012357,1.2357,EUR,MOCK_FEED
PRC000120241023,INS0001,2024-10-23,20.8121,-0.008867,0.8867,EUR,MOCK_FEED
PRC000120241024,INS0001,2024-10-24,21.3731,0.026955,2.6955,GBP,MOCK_FEED
PRC000120241025,INS0001,2024-10-25,20.7035,-0.031326,3.1326,GBP,MOCK_FEED
PRC000120241026,INS0001,2024-10-26,20.2387,-0.02245,2.245,EUR,MOCK_FEED
PRC000120241027,INS0001,2024-10-27,19.1625,-0.053177,5.3177,USD,MOCK_FEED
PRC000120241028,INS0001,2024-10-28,18.8469,-0.016472,1.6472,EUR,MOCK_FEED
PRC000120241029,INS0001,2024-10-29,18.0005,-0.044909,4.4909,INR,MOCK_FEED
PRC000120241030,INS0001,2024-10-30,18.2081,0.011533,1.1533,GBP,MOCK_FEED
PRC000120241031,INS0001,2024-10-31,18.3845,0.009687,0.9687,INR,MOCK_FEED
PRC000120241101,INS0001,2024-11-01,18.9747,0.032106,3.2106,INR,MOCK_FEED
PRC000120241102,INS0001,2024-11-02,18.5946,-0.020032,2.0032,EUR,MOCK_FEED
PRC000120241103,INS0001,2024-11-03,17.7572,-0.045033,4.5033,USD,MOCK_FEED
PRC000120241104,INS0001,2024-11-04,17.0748,-0.038433,3.8433,INR,MOCK_FEED
PRC000120241105,INS0001,2024-11-05,17.762,0.04025,4.025,GBP,MOCK_FEED
PRC000120241106,INS0001,2024-11-06,18.0534,0.016403,1.6403,USD,MOCK_FEED
PRC000120241107,INS0001,2024-11-07,18.0536,1.2e-05,0.0012,INR,MOCK_FEED
PRC000120241108,INS0001,2024-11-08,17.8971,-0.008668,0.8668,USD,MOCK_FEED
PRC000120241109,INS0001,2024-11-09,17.769,-0.00716,0.716,EUR,MOCK_FEED
PRC000120241110,INS0001,2024-11-10,16.6076,-0.065362,6.5362,GBP,MOCK_FEED
PRC000120241111,INS0001,2024-11-11,16.8921,0.017132,1.7132,GBP,MOCK_FEED
PRC000120241112,INS0001,2024-11-12,16.3563,-0.031717,3.1717,INR,MOCK_FEED
PRC000120241113,INS0001,2024-11-13,16.2614,-0.005807,0.5807,EUR,MOCK_FEED
PRC000120241114,INS0001,2024-11-14,15.8601,-0.024672,2.4672,INR,MOCK_FEED
PRC000120241115,INS0001,2024-11-15,15.8386,-0.001356,0.1356,EUR,MOCK_FEED
PRC000120241116,INS0001,2024-11-16,15.4146,-0.02677,2.677,GBP,MOCK_FEED
PRC000120241117,INS0001,2024-11-17,14.4794,-0.060673,6.0673,INR,MOCK_FEED
PRC000120241118,INS0001,2024-11-18,15.1096,0.043526,4.3526,EUR,MOCK_FEED
PRC000120241119,INS0001,2024-11-19,15.8336,0.047916,4.7916,USD,MOCK_FEED
PRC000120241120,INS0001,2024-11-20,15.3442,-0.030908,3.0908,USD,MOCK_FEED
PRC000120241121,INS0001,2024-11-21,14.6322,-0.046401,4.6401,INR,MOCK_FEED
